gender,age_group,Answer.preference,id_num,Input.audio_url
0,1,4,14333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean21.mp3
0,3,4,34333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/mizo1.mp3
0,2,4,24442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/russian37.mp3
0,4,4,44444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/romanian8.mp3
0,2,4,23423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean42.mp3
0,1,4,12424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/russian9.mp3
0,2,4,24244,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/portuguese5.mp3
0,1,4,12442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/punjabi10.mp3
0,4,4,44444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/punjabi5.mp3
0,3,4,33333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/russian19.mp3
0,1,4,12244,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/romanian1.mp3
0,4,4,44424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/punjabi5.mp3
0,1,4,13424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/punjabi3.mp3
0,3,4,32222,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean52.mp3
0,2,4,24443,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/russian13.mp3
0,2,4,22232,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/serbian16.mp3
0,1,4,12223,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/portuguese9.mp3
0,2,4,22422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/portuguese8.mp3
0,2,4,23323,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean1.mp3
0,1,4,14334,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean17.mp3
0,2,4,24423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean18.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/romanian1.mp3
0,1,4,12422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english107.mp3
0,1,4,13424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/romanian19.mp3
0,2,4,24222,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean38.mp3
0,5,4,54232,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/romanian2.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/portuguese8.mp3
0,3,4,34422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/portuguese6.mp3
0,2,4,22442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/portuguese5.mp3
0,3,4,34424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/satawalese1.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/russian35.mp3
0,1,4,12323,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/russian9.mp3
0,1,4,12444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/nepali6.mp3
0,3,4,32442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/mizo1.mp3
0,3,4,33423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/lamotrekese1.mp3
0,5,4,52432,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean39.mp3
0,3,4,32422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/satawalese1.mp3
0,2,4,22422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/macedonian26.mp3
0,2,4,23323,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/russian13.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/portuguese48.mp3
0,3,4,32422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/chaldean1.mp3
0,2,4,23333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean1.mp3
0,4,4,44444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/russian11.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/punjabi8.mp3
0,3,4,33422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/rundi1.mp3
0,1,4,12422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/macedonian19.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/macedonian2.mp3
0,3,4,32422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english301.mp3
0,4,4,43343,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/lao3.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/malagasy1.mp3
0,3,4,33222,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/lamotrekese1.mp3
0,2,4,24433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean7.mp3
0,3,4,34432,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/lingala1.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/korean52.mp3
0,2,4,22242,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/marathi2.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/lamaholot1.mp3
0,2,4,23423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/serbian16.mp3
0,2,4,22323,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/kurdish7.mp3
0,2,4,24344,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/kurdish4.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/kurdish10.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/polish23.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/kurdish1.mp3
0,2,4,24423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/albanian4.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english224.mp3
0,2,4,23233,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/portuguese38.mp3
0,3,4,34433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/afrikaans3.mp3
0,1,4,14422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english145.mp3
0,1,4,12424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english358.mp3
0,1,4,14333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english202.mp3
0,5,4,54422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/dari2.mp3
0,3,4,33343,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english157.mp3
0,1,4,12424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic2.mp3
0,2,4,23333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic76.mp3
0,1,4,13323,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english145.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic80.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english353.mp3
0,2,4,23433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic28.mp3
0,1,4,14422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english118.mp3
0,1,4,12442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english146.mp3
0,1,4,12424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english343.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/krio5.mp3
0,5,4,52424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english116.mp3
0,2,4,22442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/afrikaans4.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic82.mp3
0,3,4,34233,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english374.mp3
0,3,4,34333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic25.mp3
0,1,4,14433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic29.mp3
0,2,4,24433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english129.mp3
0,2,4,22424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english148.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic82.mp3
0,2,4,24343,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/baga1.mp3
0,3,4,34343,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic36.mp3
0,3,4,33444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english351.mp3
0,1,4,13444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic74.mp3
0,3,4,34422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bafang2.mp3
0,2,4,24333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english359.mp3
0,3,4,33424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english153.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english115.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english131.mp3
0,2,4,24434,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english375.mp3
0,1,4,13423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic40.mp3
0,5,4,54444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english346.mp3
0,4,4,43442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic70.mp3
0,1,4,13423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english373.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english130.mp3
0,1,4,12442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english343.mp3
0,2,4,23334,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/azerbaijani3.mp3
0,2,4,22432,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic80.mp3
0,2,4,23333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english247.mp3
0,1,4,12322,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english111.mp3
0,1,4,14423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english345.mp3
0,1,4,13422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english112.mp3
0,2,4,24243,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bengali11.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english342.mp3
0,2,4,22443,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/azerbaijani3.mp3
0,1,4,12333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english110.mp3
0,6,4,64442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english372.mp3
0,3,4,33433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/afrikaans3.mp3
0,1,4,13434,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english370.mp3
0,2,4,24433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english38.mp3
0,1,4,12244,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english111.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english368.mp3
0,1,4,14424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english144.mp3
0,1,4,14422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bengali4.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english340.mp3
0,1,4,12222,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bengali1.mp3
0,1,4,14433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bambara3.mp3
0,1,4,14423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/belarusan3.mp3
0,3,4,32342,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english127.mp3
0,3,4,34324,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic19.mp3
0,3,4,32322,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic67.mp3
0,3,4,32423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic20.mp3
0,6,4,64422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english381.mp3
0,4,4,43433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english365.mp3
0,3,4,34224,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic23.mp3
0,2,4,24434,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english129.mp3
0,4,4,44444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bengali7.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english33.mp3
0,1,4,14333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english108.mp3
0,2,4,24424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english319.mp3
0,2,4,22422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english324.mp3
0,1,4,14433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic81.mp3
0,1,4,12423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/afrikaans5.mp3
0,4,4,44444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bengali8.mp3
0,3,4,34342,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english155.mp3
0,4,4,42422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic70.mp3
0,2,4,23344,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english156.mp3
0,1,4,12422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic81.mp3
0,2,4,22422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english325.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic24.mp3
0,1,4,14443,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bosnian2.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bambara4.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic83.mp3
0,2,4,23344,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic86.mp3
0,1,4,14422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english362.mp3
0,4,4,43423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english326.mp3
0,0,4,4444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english335.mp3
0,1,4,12423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic37.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/azerbaijani3.mp3
0,4,4,43223,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english321.mp3
0,4,4,44444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english365.mp3
0,2,4,22424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/afrikaans4.mp3
0,4,4,44444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bengali8.mp3
0,2,4,23234,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic80.mp3
0,6,4,64422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english390.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic86.mp3
0,1,4,13433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic37.mp3
0,2,4,24233,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english319.mp3
0,1,4,14423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english108.mp3
0,0,4,4422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english335.mp3
0,1,4,12422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english135.mp3
0,1,4,12444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bosnian4.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english382.mp3
0,3,4,34422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/afrikaans3.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english143.mp3
0,4,4,44423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic66.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english322.mp3
0,2,4,24333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english156.mp3
0,1,4,14443,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english363.mp3
0,3,4,34232,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic32.mp3
0,3,4,34433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bosnian1.mp3
0,1,4,14433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic64.mp3
0,1,4,13343,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bosnian4.mp3
0,1,4,14424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/afrikaans5.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english322.mp3
0,4,4,42424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english321.mp3
0,1,4,12424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english141.mp3
0,2,4,24233,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/mandarin51.mp3
0,1,4,13423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english107.mp3
0,4,4,44442,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english234.mp3
0,2,4,24332,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic48.mp3
0,5,4,54444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/dari4.mp3
0,1,4,14433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english212.mp3
0,4,4,44422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english376.mp3
0,2,4,24434,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english247.mp3
0,1,4,14242,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english340.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/japanese23.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english223.mp3
0,1,4,12423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english151.mp3
0,1,4,14424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/dutch18.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic42.mp3
0,2,4,24434,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/amharic5.mp3
0,5,4,53333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/dari2.mp3
0,1,4,14242,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english224.mp3
0,1,4,14423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english553.mp3
0,5,4,54444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english198.mp3
0,1,4,14333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/danish7.mp3
0,3,4,33223,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english226.mp3
0,5,4,53233,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english198.mp3
0,1,4,12444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/danish7.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/danish7.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/amharic9.mp3
0,1,4,14433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english215.mp3
0,3,4,33343,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic50.mp3
0,2,4,23443,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english211.mp3
0,3,4,32424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/dutch1.mp3
0,3,4,32222,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/dutch1.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic46.mp3
0,3,4,32224,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/mandarin3.mp3
0,1,4,14423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic61.mp3
0,1,4,14424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/danish6.mp3
0,5,4,54444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english299.mp3
0,1,4,13343,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english291.mp3
0,2,4,24242,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english199.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english157.mp3
0,4,4,42222,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english204.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english199.mp3
0,1,4,13333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english189.mp3
0,3,4,34224,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/amharic7.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bulgarian4.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic17.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english112.mp3
0,1,4,14444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bulgarian4.mp3
0,1,4,14424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/dutch15.mp3
0,3,4,34433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic17.mp3
0,2,4,22422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bulgarian3.mp3
0,3,4,34422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english292.mp3
0,1,4,13423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/albanian1.mp3
0,3,4,32432,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english164.mp3
0,4,4,43322,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english285.mp3
0,3,4,32222,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english163.mp3
0,1,4,14424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english215.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english164.mp3
0,2,4,23333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english295.mp3
0,1,4,14433,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english297.mp3
0,2,4,22422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/albanian5.mp3
0,1,4,14333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english298.mp3
0,1,4,13333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english102.mp3
0,5,4,54444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english299.mp3
0,4,4,44424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english208.mp3
0,1,4,14424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/bulgarian18.mp3
0,1,4,12424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english239.mp3
0,4,4,42423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english318.mp3
0,4,4,44444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english221.mp3
0,3,4,34443,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic53.mp3
0,3,4,33334,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english226.mp3
0,1,4,14233,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/mandarin57.mp3
0,3,4,32424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english379.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/cantonese6.mp3
0,1,4,12222,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/amharic17.mp3
0,1,4,14343,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english194.mp3
0,3,4,33344,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english230.mp3
0,3,4,34424,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english230.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/czech3.mp3
0,2,4,24444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/cantonese7.mp3
0,3,4,34444,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english23.mp3
0,1,4,13423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/dutch4.mp3
0,3,4,32422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/czech3.mp3
0,1,4,13333,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/amharic2.mp3
0,1,4,13423,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/english191.mp3
0,1,4,12422,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/arabic54.mp3
0,1,4,12243,https://voice-annotation-hcil.s3.us-east-2.amazonaws.com/recordings/pohnpeian1.mp3
